cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,utilisation_rate,cash_advance_ratio,payment_ratio,purchase_type,R_score,F_score,M_score,rfm_score,segment,high_utilisation,cash_dependent,poor_payer,risk_flags,watch_list
C15803,255.628716,1.0,2525.88,1640.96,884.92,0.0,1.0,0.583333,1.0,0.0,0,47,6000.0,1936.907938,198.598427,0.416667,12,0.042604786,0.0,7.547510536583911,One-off,5,5,5,15,Champions,False,False,False,0,False
C15804,2584.317807,1.0,0.0,0.0,0.0,6036.492283,0.0,0.0,0.0,0.25,7,0,3000.0,6024.595066,826.013735,0.181818,12,0.861439269,0.999834368318314,2.330311209588168,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15805,1283.560983,0.454545,0.0,0.0,0.0,871.427059,0.0,0.0,0.0,0.25,4,0,4000.0,4525.286325,408.805328,0.090909,12,0.32089024575,0.9988537723702126,3.522827164212569,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15806,7.634737,0.272727,61.26,0.0,61.26,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,247.778082,139.574077,0.25,12,0.00190868425,0.0,28.69549842687739,Installment,2,2,2,6,Dormant,False,False,False,0,False
C15807,2091.627351,1.0,4361.04,2325.83,2035.21,4224.133411,1.0,0.666667,1.0,0.833333,27,109,2500.0,7608.515679,915.803727,0.083333,12,0.8366509404,0.4919692636988135,3.635867454071138,One-off,5,5,5,15,Champions,False,False,False,0,False
C15808,31.299159,0.5,185.13,0.0,185.13,0.0,0.5,0.0,0.333333,0.0,0,3,3000.0,289.706891,85.464647,1.0,6,0.010433053,0.0,8.9694871312284,Installment,3,2,2,7,Dormant,False,False,False,0,False
C15809,520.521822,1.0,820.29,820.29,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,2295.229351,274.668404,0.0,12,0.08675363700000001,0.0,4.401022649824996,One-off,4,4,4,12,Champions,False,False,False,0,False
C15810,95.162463,1.0,1000.0,0.0,1000.0,0.0,0.75,0.0,0.625,0.0,0,8,11500.0,824.871032,101.683837,0.8,8,0.008274996782608696,0.0,8.577890023469969,Installment,4,3,4,11,Loyal,False,False,False,0,False
C15811,1930.738051,0.9,0.0,0.0,0.0,2396.848186,0.0,0.0,0.0,0.1,2,0,2500.0,364.208749,710.889925,0.0,10,0.7722952204,0.9995829594192666,0.18853940823470378,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15812,880.259646,1.0,831.52,609.37,222.15,0.0,0.5,0.333333,0.416667,0.0,0,20,1200.0,975.402992,229.25572,0.0,12,0.7335497049999999,0.0,1.1068281594729916,One-off,3,4,4,11,Loyal,False,False,False,0,False
C15813,1593.655423,1.0,358.7,111.3,247.4,618.455892,0.416667,0.083333,0.25,0.25,5,8,2000.0,467.499859,449.473659,0.0,12,0.7968277115,0.6322672051133542,0.29316669435739284,Installment,3,3,3,9,At Risk,False,True,False,1,False
C15814,31.303174,1.0,322.41,0.0,322.41,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,266.683039,168.946603,0.7,12,0.020868782666666665,0.0,8.255629586120547,Installment,4,4,3,11,Loyal,False,False,False,0,False
C15815,4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,3746.305759,56370.04117,0.0,12,0.9256219862,0.0,0.8092928910397915,Installment,5,4,4,13,Champions,True,False,False,1,False
C15816,7.992356,1.0,196.66,0.0,196.66,0.0,0.166667,0.0,0.083333,0.0,0,2,7000.0,90.0711,29.862755,0.083333,12,0.0011417651428571429,0.0,10.01640726857344,Installment,2,2,2,6,Dormant,False,False,False,0,False
C15817,16.646768,0.818182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,212.020939,142.655139,0.111111,12,0.004161692000000001,0.0,12.014717879217315,Installment,3,3,2,8,At Risk,False,False,False,0,False
C15818,356.883731,1.0,929.29,929.29,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1200.0,1587.56373,193.337889,0.166667,12,0.2974031091666667,0.0,4.435976247268977,One-off,5,4,4,13,Champions,False,False,False,0,False
C15819,1706.846933,0.857143,1000.0,1000.0,0.0,2022.36136,0.142857,0.142857,0.0,0.714286,13,1,2500.0,862.833252,233.053173,0.0,7,0.6827387732,0.668911558755914,0.5052169695818987,One-off,2,2,4,8,At Risk,False,True,False,1,False
C15820,3842.454902,1.0,0.0,0.0,0.0,6381.534619,0.0,0.0,0.0,0.5,24,0,6500.0,3869.74895,1742.491124,0.083333,12,0.591146908,0.999843322432279,1.0068412531616586,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15821,66.296517,1.0,56.44,0.0,56.44,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,110.099433,166.020925,0.0,12,0.044197678,0.0,1.6360346405446216,Installment,3,2,2,7,Dormant,False,False,False,0,False
C15822,35.771638,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,404.189925,151.005361,1.0,12,0.02384775866666667,0.0,10.991893398928815,Installment,5,4,3,12,Champions,False,False,False,0,False
C15823,2431.019916,0.818182,729.82,729.82,0.0,2555.909872,0.181818,0.181818,0.0,0.181818,13,4,3500.0,46.969049,18924.00199,0.0,11,0.6945771188571429,0.7776452496975997,0.01931277317714202,One-off,2,2,4,8,At Risk,False,True,True,2,True
C15824,5585.30457,1.0,515.28,0.0,515.28,656.485086,1.0,0.0,1.0,0.25,4,12,6000.0,1353.941998,2230.75253,0.0,12,0.930884095,0.5597754348563546,0.24236809522900754,Installment,5,4,3,12,Champions,True,False,False,1,False
C15825,897.877807,1.0,1758.75,0.0,1758.75,2557.126189,0.583333,0.0,0.416667,0.416667,10,7,6000.0,3349.425019,243.137378,0.363636,12,0.14964630116666666,0.5923556935721048,3.7262295196481583,Installment,3,3,5,11,Loyal,False,False,False,0,False
C15826,0.734665,0.777778,254.23,0.0,254.23,0.0,0.555556,0.0,0.555556,0.0,0,5,1500.0,0.0,0.0,0.0,9,0.0004897766666666667,0.0,0.0,Installment,3,3,3,9,At Risk,False,False,True,1,False
C15827,1163.135011,1.0,0.0,0.0,0.0,884.506039,0.0,0.0,0.0,0.166667,6,0,1200.0,222.485191,420.701352,0.0,12,0.9692791758333335,0.998870702224539,0.19111631288271594,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15828,225.404563,0.727273,2424.34,1963.74,460.6,0.0,0.666667,0.416667,0.166667,0.0,0,9,7500.0,3023.04845,169.574114,0.6,12,0.030053941733333332,0.0,13.352418387433294,One-off,4,3,5,12,Champions,False,False,False,0,False
C15829,1298.539837,1.0,42.56,0.0,42.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,278.050986,814.495329,0.0,12,0.8656932246666666,0.0,0.21396110998942774,Installment,2,2,2,6,Dormant,True,False,False,1,False
C15830,59.614155,0.818182,438.0,0.0,438.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,525.046566,149.110815,0.090909,12,0.03974277,0.0,8.662111449050144,Installment,5,4,3,12,Champions,False,False,False,0,False
C15831,2648.784405,1.0,6697.57,5281.17,1416.4,0.0,0.916667,0.916667,1.0,0.0,0,65,8200.0,2984.80545,678.731919,0.0,12,0.32302248841463416,0.0,1.1264333220347411,One-off,4,5,5,14,Champions,False,False,False,0,False
C15832,391.673369,1.0,1944.64,1333.38,611.26,0.0,0.833333,0.666667,0.583333,0.0,0,29,6000.0,2218.376164,211.587611,0.083333,12,0.06527889483333334,0.0,5.6494184203258255,One-off,4,5,5,14,Champions,False,False,False,0,False
C15833,1190.007646,1.0,0.0,0.0,0.0,1491.137439,0.0,0.0,0.0,0.25,4,0,1500.0,175.509452,546.469472,0.0,12,0.7933384306666666,0.9993298204482624,0.1473621538782296,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15834,152.255187,0.833333,894.28,894.28,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4000.0,304.061592,84.043137,0.0,6,0.038063796750000004,0.0,1.984021539186142,One-off,3,3,4,10,Loyal,False,False,False,0,False
C15835,269.966481,0.636364,0.0,0.0,0.0,1579.555134,0.0,0.0,0.0,0.166667,2,0,3000.0,2097.898378,272.284192,0.125,12,0.089988827,0.9993673109033095,7.742280042379116,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15836,4539.839383,1.0,384.0,209.0,175.0,74.101229,1.0,0.083333,0.916667,0.083333,1,13,5000.0,879.549573,2035.107418,0.0,12,0.9079678766000001,0.16140498939940762,0.19369757412976524,One-off,5,4,3,12,Champions,True,False,False,1,False
C15837,25.383911,1.0,401.16,0.0,401.16,0.0,0.916667,0.0,0.833333,0.0,0,11,2500.0,419.168947,164.819559,1.0,12,0.0101535644,0.0,15.887293851165582,Installment,4,4,3,11,Loyal,False,False,False,0,False
C15838,964.386954,1.0,0.0,0.0,0.0,1852.449594,0.0,0.0,0.0,0.166667,4,0,3200.0,5586.40448,5766.252183,0.166667,12,0.30137092312499997,0.999460465499986,5.786699785876742,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15839,121.671833,0.818182,540.0,540.0,0.0,0.0,0.583333,0.583333,0.0,0.0,0,9,1800.0,238.201855,231.170968,0.285714,12,0.06759546277777778,0.0,1.941781166667657,One-off,3,3,3,9,At Risk,False,False,False,0,False
C15840,337.269093,1.0,0.0,0.0,0.0,149.696598,0.0,0.0,0.0,0.083333,1,0,1200.0,482.296401,191.122638,0.0,12,0.2810575775,0.993364150131644,1.4257773204246005,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15841,92.902071,1.0,812.74,618.4,194.34,0.0,1.0,1.0,0.416667,0.0,0,18,4000.0,708.651818,176.003434,0.583333,12,0.02322551775,0.0,7.546711275409463,One-off,5,4,4,13,Champions,False,False,False,0,False
C15842,1422.3042,1.0,0.0,0.0,0.0,115.324837,0.0,0.0,0.0,0.083333,1,0,3000.0,3489.163639,5873.275911,0.083333,12,0.4741014,0.9914033836127362,2.451453202344235,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15843,6.542818,0.571429,178.0,0.0,178.0,0.0,0.857143,0.0,0.571429,0.0,0,6,1500.0,231.111728,19.703002,0.0,7,0.004361878666666667,0.0,30.639971427124454,Installment,4,3,2,9,At Risk,False,False,False,0,False
C15844,80.198389,0.454545,981.75,459.0,522.75,0.0,0.583333,0.083333,0.5,0.0,0,14,1000.0,1381.850719,58.816069,0.1,12,0.08019838900000001,0.0,17.018203637020434,Installment,3,4,4,11,Loyal,False,False,False,0,False
C15845,153.377124,1.0,2048.5,846.79,1201.71,0.0,1.0,0.25,1.0,0.0,0,51,7000.0,1512.631142,178.977455,1.0,12,0.021911017714285715,0.0,9.798285541321523,Installment,5,5,5,15,Champions,False,False,False,0,False
C15846,445.179998,1.0,0.0,0.0,0.0,58.770943,0.0,0.0,0.0,0.25,3,0,500.0,197.851349,214.062758,0.0,12,0.890359996,0.98326946255474,0.4434339277575594,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15847,26.572803,1.0,277.33,0.0,277.33,0.0,1.0,0.0,0.916667,0.0,0,17,6000.0,258.265698,129.984016,1.0,12,0.0044288005,0.0,9.366682741685711,Installment,5,4,3,12,Champions,False,False,False,0,False
C15848,1337.133737,1.0,0.0,0.0,0.0,73.354616,0.0,0.0,0.0,0.083333,1,0,1500.0,349.862368,350.033702,0.0,12,0.8914224913333334,0.9865509358558183,0.26145545719844593,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15849,487.723632,1.0,0.0,0.0,0.0,978.210005,0.0,0.0,0.0,0.083333,1,0,1500.0,1454.589519,184.288462,0.083333,12,0.32514908800000003,0.9989787686043915,2.9763028095191437,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15850,2487.42306,1.0,113.25,0.0,113.25,512.570394,0.416667,0.0,0.416667,0.083333,3,5,2500.0,600.106329,1033.145181,0.0,12,0.994969224,0.8177308825724008,0.24115928623487357,Installment,3,3,2,8,At Risk,True,True,False,2,True
C15851,4.966985,0.181818,59.34,0.0,59.34,0.0,0.166667,0.0,0.166667,0.0,0,2,2000.0,360.724808,111.894178,0.5,12,0.0024834925,0.0,60.45344642227188,Installment,2,2,2,6,Dormant,False,False,False,0,False
C15852,171.267988,1.0,2062.67,1455.11,607.56,0.0,1.0,1.0,1.0,0.0,0,39,7500.0,1913.827405,180.637896,0.75,12,0.022835731733333333,0.0,11.109593994909838,One-off,5,5,5,15,Champions,False,False,False,0,False
C15853,845.930093,1.0,2384.15,1206.43,1177.72,1950.164327,1.0,0.916667,0.833333,0.083333,2,62,2500.0,4029.993964,232.49717,0.272727,12,0.33837203720000003,0.44983227971603545,4.7583549071032945,One-off,5,5,5,15,Champions,False,False,False,0,False
C15854,1380.729836,1.0,145.94,145.94,0.0,589.017161,0.083333,0.083333,0.0,0.166667,10,3,1800.0,610.851898,610.251148,0.0,12,0.767072131111111,0.8003416397221522,0.4420921384808253,One-off,2,2,2,6,Dormant,False,True,False,1,False
C15856,97.064177,0.545455,863.97,114.0,749.97,0.0,0.416667,0.083333,0.416667,0.0,0,9,7000.0,1384.018459,103.701385,0.363636,12,0.013866311000000001,0.0,14.113394935237155,Installment,3,3,4,10,Loyal,False,False,False,0,False
C15857,930.322044,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,630.302306,657.600716,0.0,12,0.930322044,0.0,0.6767823333085414,Installment,5,4,3,12,Champions,True,False,False,1,False
C15858,126.169985,1.0,1155.0,0.0,1155.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3900.0,1375.353007,158.020499,0.909091,12,0.0323512782051282,0.0,10.815075640686755,Installment,4,3,4,11,Loyal,False,False,False,0,False
C15859,832.183808,1.0,0.0,0.0,0.0,1991.951203,0.0,0.0,0.0,0.333333,9,0,2500.0,1497.093428,255.621363,0.0,12,0.3328735232,0.9994982315680913,1.7968345203367178,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15860,253.367476,0.909091,626.69,0.0,626.69,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,969.151872,176.889617,0.0,12,0.16891165066666666,0.0,3.810046344132455,Installment,3,3,4,10,Loyal,False,False,False,0,False
C15861,2111.244939,0.818182,147.12,147.12,0.0,1578.669085,0.083333,0.083333,0.0,0.166667,5,1,6500.0,4014.564637,475.89936,0.0,12,0.32480691369230774,0.9142222977393908,1.9006151052257296,One-off,2,2,2,6,Dormant,False,True,False,1,False
C15862,1450.649137,1.0,0.0,0.0,0.0,1782.155586,0.0,0.0,0.0,0.25,4,0,4000.0,843.588576,316.380664,0.0,12,0.36266228425,0.9994391964403716,0.5811242913307363,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15863,4593.098361,0.777778,0.0,0.0,0.0,6944.484735,0.0,0.0,0.0,0.333333,9,0,7000.0,1108.771839,1744.975926,0.0,9,0.6561569087142858,0.9998560215682339,0.24134699605313914,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15864,3598.913061,1.0,53.13,53.13,0.0,2767.233925,0.083333,0.083333,0.0,0.25,6,1,6000.0,868.558084,1233.962964,0.0,12,0.5998188435,0.9808142439476325,0.2412719610952849,One-off,2,2,2,6,Dormant,False,True,False,1,False
C15865,106.390419,1.0,1038.38,1038.38,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,6000.0,918.029106,140.547255,0.6,12,0.017731736499999998,0.0,8.548519640285601,One-off,4,4,4,12,Champions,False,False,False,0,False
C15866,82.476563,1.0,637.44,0.0,637.44,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,623.916338,179.604687,0.75,12,0.02061914075,0.0,7.474149816158579,Installment,5,4,4,13,Champions,False,False,False,0,False
C15867,117.324773,1.0,1101.0,0.0,1101.0,0.0,1.0,0.0,1.0,0.0,0,21,7500.0,1002.953582,178.537408,0.5,12,0.015643303066666666,0.0,8.476277254299065,Installment,5,4,4,13,Champions,False,False,False,0,False
C15868,16.34663,0.545455,267.06,25.0,242.06,0.0,0.5,0.083333,0.5,0.0,0,7,1000.0,318.011069,113.606953,0.272727,12,0.01634663,0.0,18.332729123754874,Installment,3,3,3,9,At Risk,False,False,False,0,False
C15869,2447.62454,1.0,116.16,26.16,90.0,729.174169,0.5,0.083333,0.416667,0.083333,1,7,7500.0,525.469962,571.995314,0.0,12,0.3263499386666666,0.8615676829656632,0.21459801346269283,Installment,3,3,2,8,At Risk,False,True,False,1,False
C15870,1421.787032,1.0,0.0,0.0,0.0,2017.846783,0.0,0.0,0.0,0.583333,16,0,1500.0,2180.007785,622.671345,0.0,12,0.9478580213333333,0.9995046677100904,1.532209484602612,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15871,1219.143484,0.666667,0.0,0.0,0.0,1893.219765,0.0,0.0,0.0,0.5,3,0,2000.0,204.789406,274.065414,0.0,6,0.609571742,0.9994720781513965,0.16784042916709951,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15872,2456.499396,1.0,4791.33,2067.8,2723.53,0.0,1.0,0.666667,1.0,0.0,0,78,6500.0,839.407521,817.36242,0.0,12,0.377922984,0.0,0.3415697771345454,Installment,5,5,5,15,Champions,False,False,False,0,False
C15873,59.064314,0.363636,686.0,0.0,686.0,0.0,0.333333,0.0,0.25,0.0,0,7,3000.0,840.254381,182.922865,0.0,12,0.019688104666666668,0.0,13.989244612033692,Installment,3,3,4,10,Loyal,False,False,False,0,False
C15874,1042.614416,1.0,0.0,0.0,0.0,119.716756,0.0,0.0,0.0,0.083333,2,0,1200.0,269.011259,437.211705,0.0,12,0.8688453466666666,0.991716145851368,0.2577688223501888,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15875,6851.39075,0.909091,4004.0,117.0,3887.0,10616.27014,0.909091,0.181818,0.818182,0.363636,17,18,7500.0,6746.5317,22011.7798,0.0,11,0.9135187666666666,0.7260839884871999,0.9845515158340905,Installment,4,4,5,13,Champions,True,True,False,2,True
C15876,3871.433675,1.0,0.0,0.0,0.0,975.139233,0.0,0.0,0.0,0.083333,5,0,9500.0,903.655941,953.264819,0.0,12,0.40751933421052633,0.9989755559799326,0.2333560796234941,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15877,646.398621,1.0,839.05,192.95,646.1,0.0,1.0,0.166667,1.0,0.0,0,19,4500.0,1350.435597,248.178351,0.083333,12,0.143644138,0.0,2.0859414172277018,Installment,5,4,4,13,Champions,False,False,False,0,False
C15878,802.086509,0.818182,2008.98,1990.65,18.33,0.0,0.583333,0.583333,0.083333,0.0,0,28,4500.0,468.463615,302.127133,0.0,12,0.17824144644444445,0.0,0.58332895615857,One-off,3,5,5,13,Champions,False,False,False,0,False
C15879,3881.679582,1.0,15.92,15.92,0.0,2183.782456,0.083333,0.083333,0.0,0.333333,9,1,5500.0,1032.183632,1129.747227,0.0,12,0.705759924,0.992311545818532,0.26584311432372015,One-off,2,2,2,6,Dormant,False,True,False,1,False
C15880,7886.777059,1.0,0.0,0.0,0.0,12876.04361,0.0,0.0,0.0,0.454545,20,0,12000.0,11080.9622,2275.686103,0.090909,11,0.6572314215833334,0.9999223424234408,1.4048270022232128,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15881,1466.852542,1.0,543.58,543.58,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,518.150669,355.284593,0.0,12,0.5867410168,0.0,0.3529991291182435,One-off,2,2,3,7,Dormant,False,False,False,0,False
C15882,47.162463,0.909091,1276.72,810.0,466.72,0.0,0.416667,0.083333,0.333333,0.0,0,5,6000.0,602.244665,94.668806,0.166667,12,0.0078604105,0.0,12.504440750881034,One-off,3,3,4,10,Loyal,False,False,False,0,False
C15883,525.918697,0.909091,522.2,0.0,522.2,1748.234165,1.0,0.0,1.0,0.583333,10,18,2500.0,2609.937964,155.337674,0.181818,12,0.21036747879999998,0.7696609445865229,4.953208111345497,Installment,5,4,3,12,Champions,False,True,False,1,False
C15885,2466.452707,1.0,118.72,44.8,73.92,0.0,0.166667,0.083333,0.083333,0.0,0,3,5000.0,732.01795,908.384613,0.0,12,0.4932905414,0.0,0.29666949559896877,Installment,2,2,2,6,Dormant,False,False,False,0,False
C15886,1184.120178,1.0,69.49,0.0,69.49,1719.993551,0.083333,0.0,0.083333,0.5,8,2,1400.0,712.25724,385.314668,0.0,12,0.845800127142857,0.9606307469506599,0.6010000109879152,Installment,2,2,2,6,Dormant,False,True,False,1,False
C15887,1084.649802,1.0,0.0,0.0,0.0,708.865975,0.0,0.0,0.0,0.181818,10,1,1500.0,973.731202,252.062796,0.0,11,0.7230998679999999,0.9985912833757105,0.8969109561906411,No purchases,1,2,1,4,Lost,False,True,False,1,False
C15888,1414.422361,1.0,90.03,0.0,90.03,0.0,0.833333,0.0,0.833333,0.0,0,12,1500.0,323.893824,492.851078,0.0,12,0.9429482406666666,0.0,0.22883192531391697,Installment,4,4,2,10,Loyal,True,False,False,1,False
C15889,79.470417,0.727273,601.84,0.0,601.84,0.0,0.583333,0.0,0.5,0.0,0,7,7500.0,799.1846,133.319408,0.363636,12,0.0105960556,0.0,9.931408706382124,Installment,3,3,4,10,Loyal,False,False,False,0,False
C15890,170.086639,0.909091,1218.11,980.87,237.24,0.0,0.75,0.5,0.166667,0.0,0,9,6000.0,1277.281619,152.507474,0.222222,12,0.028347773166666666,0.0,7.465700574081651,One-off,4,3,4,11,Loyal,False,False,False,0,False
C15891,585.537233,1.0,178.0,0.0,178.0,723.138529,0.333333,0.0,0.333333,0.083333,3,4,1000.0,1198.443149,316.758371,0.083333,12,0.585537233,0.8015825793424238,2.0432516157077445,Installment,3,2,2,7,Dormant,False,True,False,1,False
C15892,124.506347,1.0,1194.54,1194.54,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,961.895302,169.006513,1.0,12,0.016600846266666667,0.0,7.664116795623093,One-off,4,4,4,12,Champions,False,False,False,0,False
C15893,7834.073316,1.0,239.58,0.0,239.58,5160.785017,0.083333,0.0,0.083333,0.333333,5,2,12000.0,8848.955996,2295.921053,0.0,12,0.652839443,0.9554594071604474,1.1294030877706722,Installment,2,2,3,7,Dormant,False,True,False,1,False
C15894,1079.097023,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,503.445403,302.481716,0.0,12,0.8992475191666667,0.0,0.4661112773014281,Installment,5,4,3,12,Champions,True,False,False,1,False
C15895,1761.69297,1.0,0.0,0.0,0.0,950.448895,0.0,0.0,0.0,0.25,7,0,2000.0,414.860394,452.085171,0.0,12,0.8808464850000001,0.9989489714000876,0.2353560155175521,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15896,1874.572121,1.0,0.0,0.0,0.0,1359.837109,0.0,0.0,0.0,0.916667,17,0,2500.0,329.797397,507.068261,0.0,12,0.7498288484,0.9992651581931544,0.1758382913178309,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15897,10243.14763,1.0,0.0,0.0,66.95,4501.06755,0.0,0.0,0.083333,0.25,5,0,13000.0,1882.490974,5624.605818,0.0,12,0.787934433076923,0.999777879832123,0.18376257761915915,Installment,1,1,1,3,Lost,False,True,False,1,False
C15898,812.317275,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,1000.0,573.841447,318.793218,0.0,12,0.812317275,0.0,0.7055566931121683,Installment,4,4,3,11,Loyal,False,False,False,0,False
C15899,511.825603,0.909091,362.48,0.0,362.48,0.0,0.416667,0.0,0.416667,0.0,0,10,2000.0,2400.443969,377.084941,0.0,12,0.2559128015,0.0,4.680819278439965,Installment,3,3,3,9,At Risk,False,False,False,0,False
C15900,1427.42297,1.0,61.0,0.0,61.0,4327.398235,0.166667,0.0,0.083333,0.583333,14,2,9000.0,5907.105978,389.155496,0.166667,12,0.15860255222222222,0.9858750569712206,4.135403939912839,Installment,2,2,2,6,Dormant,False,True,False,1,False
C15901,4932.396527,1.0,0.0,0.0,0.0,245.596578,0.0,0.0,0.0,0.166667,3,0,6000.0,5403.894447,14437.12209,0.0,12,0.8220660878333333,0.995944793686472,1.0953699783556847,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15902,275.470825,1.0,2967.42,1903.72,1063.7,0.0,0.916667,0.666667,0.916667,0.0,0,40,3500.0,2569.455026,169.807651,0.333333,12,0.07870595,0.0,9.293765539275256,One-off,4,5,5,14,Champions,False,False,False,0,False
C15903,55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,467.319744,144.25972,0.111111,12,0.007405231466666667,0.0,8.265406062437773,One-off,2,2,2,6,Dormant,False,False,False,0,False
C15904,403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.440541,139.047088,0.7,10,0.0403816601,0.0,5.855591235992814,Installment,4,4,5,13,Champions,False,False,False,0,False
C15905,1799.320009,1.0,0.0,0.0,0.0,872.408101,0.0,0.0,0.0,0.083333,2,0,2000.0,298.163408,718.578894,0.0,12,0.8996600045,0.9988550598524847,0.16561689394632506,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15906,1821.024103,1.0,0.0,0.0,0.0,323.218285,0.0,0.0,0.0,0.166667,4,0,1800.0,954.718474,1910.925633,0.0,12,1.0116800572222222,0.9969156582269875,0.5239878399127852,No purchases,1,1,1,3,Lost,True,True,False,2,True
C15907,0.892901,0.363636,492.0,0.0,492.0,0.0,1.0,0.0,1.0,0.0,0,24,7500.0,450.655804,19.582178,0.0,12,0.00011905346666666665,0.0,238.07679535274164,Installment,5,5,3,13,Champions,False,False,False,0,False
C15908,1267.621753,1.0,107.05,64.55,42.5,0.0,0.416667,0.25,0.083333,0.0,0,5,4000.0,505.790714,382.36978,0.0,12,0.31690543824999995,0.0,0.3986930799538324,One-off,3,3,2,8,At Risk,False,False,False,0,False
C15909,1201.204437,1.0,117.89,117.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,283.696314,454.665216,0.0,12,1.0010036975,0.0,0.23598009229440228,One-off,3,2,2,7,Dormant,True,False,False,1,False
C15910,1343.200147,1.0,848.53,0.0,848.53,0.0,0.666667,0.0,0.666667,0.0,0,14,5500.0,817.669027,333.092064,0.0,12,0.24421820854545453,0.0,0.6082941062198828,Installment,4,4,4,12,Champions,False,False,False,0,False
C15912,626.359675,1.0,2102.13,1091.37,1010.76,1578.03608,1.0,0.833333,0.916667,0.5,23,45,1000.0,3537.414389,228.297707,0.272727,12,0.626359675,0.4286783170619675,5.6385746964052155,One-off,5,5,5,15,Champions,False,False,False,0,False
C15913,644.987222,0.714286,0.0,0.0,0.0,1059.025424,0.0,0.0,0.0,0.142857,3,0,1200.0,148.120171,132.494842,0.0,7,0.5374893516666667,0.9990566264003117,0.22929272585518728,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15914,1474.532261,1.0,106.0,106.0,0.0,36.308611,0.083333,0.083333,0.0,0.083333,2,2,3000.0,349.349174,434.513783,0.0,12,0.4915107536666667,0.2533595905133712,0.23676146109014148,One-off,2,2,2,6,Dormant,False,False,False,0,False
C15915,6241.937842,1.0,0.0,0.0,0.0,11071.93364,0.0,0.0,0.0,0.333333,4,0,12000.0,12181.03139,1475.203723,0.090909,12,0.5201614868333334,0.999909689696289,1.9511697374352939,No purchases,1,1,1,3,Lost,False,True,False,1,False
C15916,11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,128.994977,139.382867,0.090909,12,0.007710854,0.0,10.265167315612313,Installment,5,4,2,11,Loyal,False,False,False,0,False
